,0,1,2
227,Filter reviews by 1 star rating,,"DON""T LOSE YOUR TAP CARD!! If you have the misfortune to beold, absent minded or just possibly preoccuppied and lose your TAP (fare) card-you are going to be in for a series of decents into Hades........untilyou LEARN what the rules are for replacing your card: and I dont meanjust getting a temporary replacement at either Union Station orla Brea and Wilshire.  That part is easy. It's what happens afterwards:FIRST, let me tell you that unlike CITI RIDE, TAP2GO DOES actuallyanwer their phones and they are open at 7am.  In general, the peoplewho work there, know what they are doing BUT they left out someKEY information: IF youlose your card and get a replacement, youhave to call CITI RIDE and let them know that the previous card,which perhaps you 'loaded' for a month or 6 months' worth ofrides is NO LONGER VALID! Don't expect them to make the necessary adjustments.   Second, IF YOU want to talk toCITI-RIDE you MUST CALL at 8:01 AM and be prepared towait-they are seriously UNDERSTAFFED and that is justfor starters. ANd dont try to get them for the first l4days of the month.  ONCE you have established that you will need a NEW CITI RIDE BUS CARD ,you must then realize that you haveto check with TAP2Go once CITI RIDE has mailed youthe card,to make sure that CITI RIDE loaded the CORRECT card. LEt'snot get started on the various errors that were made involvingmy replacement card, my old card (which was returned in themail-but since I had cancelled it when I bought a replacementcard, it was not good, etcetc)  It is something like navigatingthe rings of Hades to get it all straightened out-the one thingthat is good is that Tap2Go has email, so yu can at least voiceyour frustrations and get a response.   CITIRIDE is anothergovernment funded institution that has no respect for itscustomers and obviously recruits employees who have nounderstanding of what it is they are doing-whichI thoughtwas to serve the public, especially Seniors.  I have almostno hair left after my recent exerperiences, but at least I nowknow that the next card I lose (And it's inevitable), will be a sign that I should stop using public trasnportation and buy a car.It will be far less challenging."
228,2 star rating,"Mar 19, 2010","DON""T LOSE YOUR TAP CARD!! If you have the misfortune to beold, absent minded or just possibly preoccuppied and lose your TAP (fare) card-you are going to be in for a series of decents into Hades........untilyou LEARN what the rules are for replacing your card: and I dont meanjust getting a temporary replacement at either Union Station orla Brea and Wilshire.  That part is easy. It's what happens afterwards:FIRST, let me tell you that unlike CITI RIDE, TAP2GO DOES actuallyanwer their phones and they are open at 7am.  In general, the peoplewho work there, know what they are doing BUT they left out someKEY information: IF youlose your card and get a replacement, youhave to call CITI RIDE and let them know that the previous card,which perhaps you 'loaded' for a month or 6 months' worth ofrides is NO LONGER VALID! Don't expect them to make the necessary adjustments.   Second, IF YOU want to talk toCITI-RIDE you MUST CALL at 8:01 AM and be prepared towait-they are seriously UNDERSTAFFED and that is justfor starters. ANd dont try to get them for the first l4days of the month.  ONCE you have established that you will need a NEW CITI RIDE BUS CARD ,you must then realize that you haveto check with TAP2Go once CITI RIDE has mailed youthe card,to make sure that CITI RIDE loaded the CORRECT card. LEt'snot get started on the various errors that were made involvingmy replacement card, my old card (which was returned in themail-but since I had cancelled it when I bought a replacementcard, it was not good, etcetc)  It is something like navigatingthe rings of Hades to get it all straightened out-the one thingthat is good is that Tap2Go has email, so yu can at least voiceyour frustrations and get a response.   CITIRIDE is anothergovernment funded institution that has no respect for itscustomers and obviously recruits employees who have nounderstanding of what it is they are doing-whichI thoughtwas to serve the public, especially Seniors.  I have almostno hair left after my recent exerperiences, but at least I nowknow that the next card I lose (And it's inevitable), will be a sign that I should stop using public trasnportation and buy a car.It will be far less challenging."
229,4 star rating,"Oct 22, 2012","Love hate relationship with public transportation. On the pro side, you get where you need to go at a lower cost,they keep expanding so more routes to go more places and the trains kick a**. You can go all over LA with one or two TAPS of your card. On the con side are alot of the drivers have major tude,you have to deal with psychos getting on the bus/train,since most rails go by honor system you have to deal with sheriff checks from time to time. They board or are already on the train and they walk down the aisles asking to see your card and they scan it to see if you paid your fare. They always get someone for ridin dirty and it funny to see the rider put up a fight and say it was an accident or they forgot to TAP/pay the fare. Use Metro.net and you are set! I'm thankful for the system right now because these gas prices are something else!"
230,3 star rating,"Feb 6, 2013","gotta love the metro!  yes it smells, sux, and many times its dangerous,, but hey maybe you gotta brush up on your fighting skillsive taken the metro during 3-6 am in the am after clubbing, almost got jumped a few times, california should allow us to bring ninja swords or bow &arrows as bus riders, its crazy out therebig plus on that $5 day pass, with gas price goin up, it aint a bad deal.  plus you can be drunk while on bus, people will look at you funny but you wont get a dui ($10,000 fine)and you can take a nap in bus (bring your own pillow and plenty of sanitizer)"
231,5 star rating,"Mar 7, 2013","Metro ^_^I have been riding it since I was a baby because I cant afford a car haha. But its alm good because I have seen it all in metro buses and trains. I have so many stories to tell. But yeah, metro is the best way to get around and is full of surprises. I feel like I'm going on an adventure every time I ride a bus. Thank you Metro bus drivers for taking me here and there all my life hahaha. :)"
232,2 star rating,"Jun 2, 2012",although cheap the drivers need to learn to drive i've seen running red lights and speeding down streets(780) also this business of running once an hour after 8pm is just stupid METRO BUSES NEED TO RUN MORE FREQUENTLY AT NIGHT overall i'd rather walk everywhere than take the bus in los angeles
233,3 star rating,"Jul 13, 2012","I would say that I don't know why more people don't utilize the LA Metro system but prior to using it for the first time about a year and a half ago I never used it because I just never even thought about it. I'm usually traveling with other people and just always assume we're driving but last year I was attending a outdoor concert a few miles south east of downtown LA and when we realized it would be impossible and extremely expensive to park there we decided to take the Metro from another station past downtown. We drove and met up with our friends at their hotel by a station, each paid a low fee and road the train in from there. Very easy and not at all unpleasant. Much cheaper than driving, less stressful and honestly I think we saved time because we didn't sit in any of the bumper to bumper traffic waiting to park and what not. Exiting was a little more crowded but efficient. Like I said, I just never even thought about using the LA metro but now that I have I usually use it every opportunity that I can. Especially if you're going out with your friends and might be drinking so you don't can't drive...much cheaper than a taxi. Something we should all start using more often."
234,4 star rating,"Jul 27, 2007","Not sure if this is the correct listing for the entire LA Metro system as the address listed is in Chinatown but this seems to be the closest I'm going to get.  To those of you used to the public transport systems of NY, the two don't really compare.  LA is a huge city and not meant to be traversed on foot like NY is.   However, I do find it handy when traveling to places like Hollywood and Highland or to the Pantages. While I wish there were more Metro stops (i.e. along the Westside), they do have enough to enable me to take it about once or twice a week up to LA since I have a stop near my workplace.  One complaint that I do have is that they don't run as frequently as I would like them to, especially at night.  They've raised prices recently for the All-Day Pass, which used to be $3 but now is $5.  Each one-way is $1.25.  I don't suggest riding without a ticket, although they don't check most of the time.  However, when they do check, they often do it by the exits, esp. at the Hollywood/Vine and Hollywood/Highland stops.  It's a pretty steep fee if you're caught: $250 fine and I think 200 hours of community service.  And if you don't have proper ID with you, they'll handcuff you and take you to the station -- I've seen this happen plenty of times.  I've ridden it late at night, which I don't really recommend bc the trains are fairly empty, but nothing has happened to me....yet.  I definitely recommend taking the Metro when you have the chance!  It's saved me money and, once in a while, time - it's faster than driving through all that LA traffic."
235,1 star rating,"Jul 8, 2012","I've used public transportation in Los Angeles for about 6 years now and I'll still say it sucks. Yeah using it will save you gas money but then again trains/buses are so slow and for a trip that's usually 45 minutes by car it will take you 2 hours or more to get to your destination. To top it off, most bus drivers are so rude, especially if you're on the orange line. I've seen them shut the door on people so many times and they'll be right outside the door too.. I just don't see how they can be so rude. If it weren't for the people using the bus they wouldn't have their job so they should be more polite and professional. I've used the Blue Line, Red Line, and Green Line, and so far the Blue Line is the only one I'll say that's horrible. It's usually always dirty and smells bad. A lot of the seats are broken too. Last thing I'll mention is that there are times when you'll be on any Metro bus and out of nowhere in the middle of your bus ride the driver decides to take a break so you gotta be waiting for them and then your bus ride will continue. If anything they should take a break before or after the bus ride instead of making people late. With that said, I only give one start to LA Metro because it's gotten me to places but it doesn't deserve any more stars because it's service is horrible."
236,1 star rating,"Jul 31, 2009","Metro sucks. It takes forever for the buses and trains to come. Unless you live in downtown LA or Hollywood, it will take you a very long time to get around. Here's some advice: if you live LA, get a car. Simple. Yeah, the traffic and the parking sucks, but what's the alternative?"
237,4 star rating,"Aug 19, 2013","I am a teenager and I ride this bus everytime to go to school. This bus starts from Hollywood and Vine all the way to La Cienega and Jefferson Station. Sometimes, the 217 can go all the way down to Culver City Transit Center, which is around Centinela and Sepulveda. All the bus drivers I met are very nice, although traffic between Fairfax and Wilshire to Fairfax and Pico can be a bit iffy. I am still a big fan of line 217 and it is one of the best lines ever."
